Symbol,Date,Volume,High,Low,Open,Close
ibm,01/19/06,6484000,83.5865,82.2296,83.3389,82.2989
ibm,01/20/06,8614500,82.2593,80.4764,82.2494,80.5854
ibm,01/23/06,6114100,81.1401,80.1496,80.5557,80.6349
ibm,01/24/06,6069000,81.3679,80.0307,80.6151,80.0802
ibm,01/25/06,6374300,80.8429,79.8425,80.2783,80.1397
ibm,01/26/06,7810200,80.8726,79.8227,80.7241,79.9515
ibm,01/27/06,6103400,80.9915,79.9812,79.9812,80.2486
ibm,01/30/06,5325100,81.0311,79.4463,79.4463,80.8528
ibm,01/31/06,6771600,81.2193,80.3972,80.7241,80.5260
ibm,02/01/06,5417100,81.4570,79.8822,80.1298,81.1599
ibm,02/02/06,6198000,80.8132,80.1298,80.6745,80.4566
ibm,02/03/06,9852700,80.0010,78.9610,79.7831,79.2086
ibm,02/06/06,9568600,79.1888,78.1785,79.1789,78.7530
ibm,02/07/06,5252800,79.4265,78.5450,78.7431,79.0898
ibm,02/08/06,5030500,80.3306,79.6752,80.0129,80.2313
ibm,02/09/06,7609200,80.2313,78.9405,79.8341,79.8341
ibm,02/10/06,5371900,80.8867,79.6355,79.8341,80.7576
ibm,02/13/06,5257400,81.3335,79.6157,80.7576,79.8738
ibm,02/14/06,6075500,80.8767,79.7845,79.9831,80.5193
ibm,02/15/06,5052000,80.9264,79.9334,80.2909,80.2810
ibm,02/16/06,5310500,80.3405,79.5660,80.1122,80.3405
ibm,02/17/06,5298800,80.4597,79.5660,80.3405,80.1419
ibm,02/21/06,5838500,80.1817,79.4071,79.5362,79.9334
ibm,02/22/06,5294300,81.0753,79.4071,79.4369,80.7774
ibm,02/23/06,4979400,80.7675,79.4767,80.6285,79.6355
ibm,02/24/06,3903800,80.0824,79.2880,80.0824,79.5362
ibm,02/27/06,3787100,80.3207,79.3873,79.4071,80.0625
ibm,02/28/06,5960700,79.9831,79.1490,79.5362,79.6752
ibm,03/01/06,5211600,80.2412,79.2185,79.6355,79.3376
ibm,03/02/06,4418800,79.6455,78.9802,78.9901,79.3774
ibm,03/03/06,4354400,80.2611,78.9504,78.9504,79.3972
ibm,03/06/06,4709500,80.0724,79.3376,79.3476,79.4369
ibm,03/07/06,4330800,80.2214,79.2979,79.4469,79.7249
ibm,03/08/06,5569900,81.0257,79.6852,79.6852,80.5689
ibm,03/09/06,4310700,81.4030,80.2313,80.6881,80.4498
ibm,03/10/06,4787200,81.6711,80.4597,80.4597,80.9959
ibm,03/13/06,4571400,81.8201,80.8767,80.9860,81.3534
ibm,03/14/06,4532700,82.4059,80.8966,80.9363,82.2967
ibm,03/15/06,5370400,83.1705,82.0584,82.0683,82.7932
ibm,03/16/06,4299500,83.1308,82.0286,82.8428,82.2867
ibm,03/17/06,6414500,82.8229,82.2371,82.7634,82.7137
ibm,03/20/06,3870300,83.1606,82.4059,82.5251,82.9917
ibm,03/21/06,7404300,84.3918,82.9917,83.2301,83.2201
ibm,03/22/06,4968600,84.0840,82.7634,82.7634,83.8556
ibm,03/23/06,5105800,83.6769,82.3463,83.6372,82.6144
ibm,03/24/06,4198800,83.1308,82.4059,82.4059,82.7733
ibm,03/27/06,3910100,82.6740,81.9988,82.3960,82.4953
ibm,03/28/06,4508600,82.8031,81.7108,82.2768,81.8498
ibm,03/29/06,4633800,82.9620,81.6215,81.6215,82.5449
ibm,03/30/06,4467000,83.1109,82.2470,82.2967,82.6144
ibm,03/31/06,5862000,83.0116,81.7108,82.3662,81.8896
ibm,04/03/06,4121600,83.0017,82.0683,82.1378,82.4754
ibm,04/04/06,3856200,83.1903,82.2172,82.4655,82.8627
ibm,04/05/06,5523900,83.8556,82.7336,82.7435,83.5776
ibm,04/06/06,4944100,83.7265,82.7733,83.1109,83.2201
ibm,04/07/06,5337500,83.2102,81.8598,83.0116,81.8995
ibm,04/10/06,3631300,82.1577,81.4229,81.6910,81.5222
ibm,04/11/06,5959700,81.4824,80.1817,81.2541,80.5888
ibm,04/12/06,3905700,80.7973,80.0625,80.5292,80.1817
ibm,04/13/06,4799700,82.0186,80.5491,80.6086,81.4030
ibm,04/17/06,4634200,82.3364,80.8271,81.3434,81.1250
ibm,04/18/06,7911800,82.9421,81.1250,81.3136,82.7236
ibm,04/19/06,10554800,83.4088,80.6881,83.3591,81.3136
ibm,04/20/06,6237200,82.2669,81.0654,81.0753,81.4427
ibm,04/21/06,6117400,81.9194,80.8072,81.9094,81.0853
ibm,04/24/06,6604100,81.8300,80.5292,80.7278,81.5321
ibm,04/25/06,6857200,82.3165,81.0257,81.3732,82.0882
ibm,04/26/06,6648800,82.8925,82.1279,82.2570,82.7634
ibm,04/27/06,8174300,83.8060,82.1179,82.1179,83.2896
ibm,04/28/06,8201800,83.0315,81.4030,82.9222,81.7605
ibm,05/01/06,6011400,82.7236,81.5222,82.0087,81.6512
ibm,05/02/06,4337000,82.1577,81.4229,81.5321,81.8399
ibm,05/03/06,5721100,82.7038,81.8697,81.9591,82.1179
ibm,05/04/06,3966900,82.5052,81.8201,82.2867,81.8498
ibm,05/05/06,4504700,82.7534,82.1179,82.3662,82.6939
ibm,05/08/06,3913300,82.6343,81.7208,82.0186,82.3066
ibm,05/09/06,4072800,82.7038,81.8250,81.9094,82.6442
ibm,05/10/06,3430400,82.7435,82.0186,82.3165,82.3165
ibm,05/11/06,5274500,82.5052,81.8697,82.0683,81.8796
ibm,05/12/06,5685700,83.1010,81.7208,81.8896,81.8101
ibm,05/15/06,5777700,82.5648,81.2243,81.2243,82.3066
ibm,05/16/06,4456200,82.6641,81.4924,82.4158,81.5817
ibm,05/17/06,5936400,81.6331,80.4498,81.1746,80.6980
ibm,05/18/06,5443600,80.7774,79.4667,79.9334,80.0923
ibm,05/19/06,7019100,80.4299,78.9504,80.2909,79.7150
ibm,05/22/06,6275900,79.7745,78.8412,79.2681,79.4568
ibm,05/23/06,5010300,80.7278,79.0795,79.6852,79.2681
ibm,05/24/06,7389600,79.4767,78.5036,78.7915,79.2185
ibm,05/25/06,3995000,79.6157,79.0894,79.3277,79.5760
ibm,05/26/06,3580800,80.2909,79.1390,79.5958,80.1817
ibm,05/30/06,5049100,80.3902,79.5859,79.7845,79.5958
ibm,05/31/06,6385100,80.2611,79.0497,79.5859,79.3376
ibm,06/01/06,4866500,80.3008,79.2483,79.3277,80.1221
ibm,06/02/06,7233300,79.9930,78.5929,79.9334,78.9603
ibm,06/05/06,5556000,79.4767,78.4539,78.5433,78.5036
ibm,06/06/06,7250600,79.3376,77.9475,78.5036,79.1986
ibm,06/07/06,7924800,80.1717,78.5631,79.2185,78.5731
ibm,06/08/06,13476500,79.0199,76.2098,77.9971,76.4878
ibm,06/09/06,6135400,77.5503,76.5077,76.6964,77.0141
ibm,06/12/06,4925000,77.5404,76.4680,77.0836,76.4779
ibm,06/13/06,7374200,77.3815,76.2793,76.5971,76.3885
ibm,06/14/06,6038600,77.3021,76.3885,76.3885,77.2028
ibm,06/15/06,6679600,78.2255,76.4084,77.3021,78.0071
ibm,06/16/06,8133500,77.9773,77.0240,77.8879,77.4014
ibm,06/19/06,5303100,77.7489,76.7957,77.3517,77.1233
ibm,06/20/06,6124500,77.7489,76.7063,77.2921,77.4411
ibm,06/21/06,5615900,78.0071,77.4312,77.4411,77.7489
ibm,06/22/06,5569000,77.8184,76.4581,77.6099,76.6467
ibm,06/23/06,4520600,77.2921,76.3985,76.6070,76.5573
ibm,06/26/06,3448100,76.9744,76.2595,76.4978,76.6070
ibm,06/27/06,5597000,77.0538,75.7828,76.7758,76.0907
ibm,06/28/06,4392200,76.0609,75.5247,75.9914,76.0211
ibm,06/29/06,5449200,77.2524,76.0211,76.3488,77.0439
ibm,06/30/06,7918800,77.3815,76.2495,77.1531,76.2793
ibm,07/03/06,3177300,77.7191,76.7261,76.9942,77.4709
ibm,07/05/06,4048200,77.8383,76.9744,77.4510,77.2226
ibm,07/06/06,4333100,77.9773,77.0240,77.0439,77.5404
ibm,07/07/06,6642600,77.5404,75.5842,77.5404,75.8821
ibm,07/10/06,7154700,76.2892,75.3360,75.6438,76.1304
ibm,07/11/06,6086500,76.1104,74.9090,75.7133,75.9318
ibm,07/12/06,8372100,75.7630,74.2934,75.5346,74.9488
ibm,07/13/06,8754800,74.7502,73.3104,74.4821,73.7175
ibm,07/14/06,6957800,73.7771,72.8536,73.7175,73.0522
ibm,07/17/06,6823100,73.4196,72.6848,72.8337,73.1813
ibm,07/18/06,8730500,73.8962,72.2181,73.1813,73.7373
ibm,07/19/06,14536900,76.5176,75.4651,75.4651,75.5346
ibm,07/20/06,12216500,75.3459,74.6707,75.1970,74.9488
ibm,07/21/06,8372500,74.9686,73.9757,74.9587,74.3331
ibm,07/24/06,5611200,75.6140,74.3927,74.3927,75.4552
ibm,07/25/06,5580300,75.8722,74.7799,75.4552,75.3559
ibm,07/26/06,3870100,75.7630,74.8296,74.9488,75.2963
ibm,07/27/06,6439100,76.7460,75.2169,75.2963,75.6140
ibm,07/28/06,4165700,76.7559,75.7233,75.8424,76.4183
ibm,07/31/06,5393000,76.9545,75.6140,75.9020,76.8652
ibm,08/01/06,4406800,76.8354,75.2169,76.3190,75.6041
ibm,08/02/06,3283800,76.3885,75.6637,75.6736,75.7828
ibm,08/03/06,2765800,76.1900,74.3728,75.4651,75.7928
ibm,08/04/06,5062400,76.2297,74.7899,76.1105,75.3757
ibm,08/07/06,4034100,75.6637,74.7502,75.0977,74.9885
ibm,08/08/06,3794700,75.7233,74.5829,75.0977,74.7998
ibm,08/09/06,4480800,75.7431,74.8594,75.0282,74.8594
ibm,08/10/06,3213600,75.5445,74.5218,74.6707,75.2069
ibm,08/11/06,3695800,75.2466,74.6707,74.8097,74.9488
ibm,08/14/06,4997400,76.9446,75.0679,75.5147,76.1403
ibm,08/15/06,5985400,76.5971,75.7729,76.3588,76.5375
ibm,08/16/06,7387200,78.7220,76.8056,76.9347,78.5333
ibm,08/17/06,5602300,79.0000,77.9773,78.3745,78.8114
ibm,08/18/06,5399700,79.4071,78.0766,78.8213,79.3376
ibm,08/21/06,3676500,79.3178,78.3149,78.9504,78.7220
ibm,08/22/06,4057200,78.9901,78.0567,78.7220,78.3943
ibm,08/23/06,3428500,78.9107,77.8681,78.3943,78.1163
ibm,08/24/06,3473300,78.9405,78.3149,78.3447,78.8213
ibm,08/25/06,3427400,79.4369,78.5830,78.6426,79.3178
ibm,08/28/06,5259400,79.9036,79.1986,79.3476,79.7547
ibm,08/29/06,5208500,80.9065,79.4965,79.4965,80.8271
ibm,08/30/06,4439000,81.1051,80.2710,80.6881,80.6484
ibm,08/31/06,3786200,80.9264,80.2115,80.7278,80.4001
ibm,09/01/06,3294000,80.9959,80.2412,80.5590,80.8370
ibm,09/05/06,3968500,80.9661,80.0327,80.6186,80.2810
ibm,09/06/06,3727600,80.1221,79.6057,79.7249,79.7150
ibm,09/07/06,3913600,79.8143,78.7518,79.3376,78.8412
ibm,09/08/06,4498600,80.2909,78.7915,79.0398,80.0923
ibm,09/11/06,4316200,80.6285,79.6852,80.0327,80.3604
ibm,09/12/06,5722200,81.9194,80.4895,80.5689,81.7009
ibm,09/13/06,4980200,82.1179,81.2640,81.6711,81.6314
ibm,09/14/06,4265300,82.4158,81.1647,81.3236,81.8896
ibm,09/15/06,8203800,83.0017,82.2073,82.6244,82.3563
ibm,09/18/06,4417600,82.6244,81.5917,81.9789,81.6612
ibm,09/19/06,5088600,81.5122,80.8469,81.3931,81.2938
ibm,09/20/06,7524600,83.2003,81.6215,81.7903,82.8329
ibm,09/21/06,8909000,82.6641,80.7774,82.0286,81.0356
ibm,09/22/06,4350200,81.5420,80.4398,81.1746,80.6384
ibm,09/25/06,5685100,81.7009,80.7079,81.0753,81.4229
ibm,09/26/06,4917900,82.0782,81.1250,81.3236,81.9194
ibm,09/27/06,5881600,82.0882,81.1349,81.4229,81.5122
ibm,09/28/06,4592900,81.7704,81.1448,81.2739,81.4129
ibm,09/29/06,4770700,82.2073,81.1945,81.3236,81.3633
ibm,10/02/06,4483300,81.8896,81.0058,81.1846,81.2938
ibm,10/03/06,4838500,81.6810,80.9860,81.3037,81.0753
ibm,10/04/06,6231900,82.6641,81.0565,81.0753,82.5151
ibm,10/05/06,4956700,82.6244,82.0186,82.2272,82.3364
ibm,10/06/06,5340900,83.1903,81.9194,82.3463,82.5548
ibm,10/09/06,4490200,83.4882,82.4158,82.5548,83.4088
ibm,10/10/06,4712900,84.0344,82.9719,83.1208,83.5975
ibm,10/11/06,5210600,84.0909,83.2003,83.5577,83.5975
ibm,10/12/06,4661700,84.3025,83.5081,83.6074,84.1039
ibm,10/13/06,7788600,85.6032,83.8457,83.8556,85.4741
ibm,10/16/06,8633600,86.9835,85.1465,85.4741,86.0997
ibm,10/17/06,13329500,87.3211,85.6132,85.7224,86.3380
ibm,10/18/06,27876200,91.3922,89.0985,89.8730,89.1878
ibm,10/19/06,10676400,90.3397,88.6814,89.1680,89.2276
ibm,10/20/06,7391600,90.0616,88.9197,89.4063,89.8432
ibm,10/23/06,8862300,91.3525,89.3765,89.4162,90.9156
ibm,10/24/06,9222500,91.3028,90.1609,90.2702,90.8461
ibm,10/25/06,6122100,91.3426,90.3000,90.5681,91.1837
ibm,10/26/06,4990300,91.2830,90.6078,91.1837,90.8957
ibm,10/27/06,5833100,91.2433,89.9425,90.2702,90.1907
ibm,10/30/06,5594100,91.3525,89.1680,89.1680,90.8560
ibm,10/31/06,9267600,92.0277,90.8560,90.8560,91.6802
ibm,11/01/06,5846200,92.0277,90.8560,91.8490,91.1539
ibm,11/02/06,4895100,91.3028,90.6078,91.1539,91.0347
ibm,11/03/06,4509200,91.6901,90.5399,91.1142,90.7666
ibm,11/06/06,6240900,92.0873,90.8560,90.8560,91.9483
ibm,11/07/06,7305200,92.7426,91.7596,91.7695,92.0972
ibm,11/08/06,6022200,92.2660,91.3624,91.6007,91.9383
ibm,11/09/06,4518900,92.5341,91.7199,91.9383,91.7695
ibm,11/10/06,5369600,91.7000,90.9851,91.6504,91.1142
ibm,11/13/06,4359400,91.7795,90.7666,90.9057,91.4220
ibm,11/14/06,5873000,92.6334,91.0050,91.3525,92.6334
ibm,11/15/06,4172800,92.6235,91.8887,92.4249,92.4547
ibm,11/16/06,4171500,92.9412,91.9483,92.4150,92.8121
ibm,11/17/06,5251000,93.3881,92.6533,92.7625,93.1497
ibm,11/20/06,5010600,93.1398,92.3554,92.9412,92.5937
ibm,11/21/06,3068500,92.7724,92.1965,92.3554,92.4249
ibm,11/22/06,3351700,93.0802,92.1469,92.2462,92.8618
ibm,11/24/06,2130600,93.0902,92.3256,92.3951,92.6930
ibm,11/27/06,6284000,92.5838,90.4787,92.0575,90.8064
ibm,11/28/06,4962500,90.9255,89.7935,90.0120,90.7071
ibm,11/29/06,4623000,91.0149,90.3695,90.7071,90.8759
ibm,11/30/06,6470700,91.8291,90.6078,90.7071,91.2731
ibm,12/01/06,5445500,91.2631,89.9127,91.2532,90.6078
ibm,12/04/06,7511500,93.2888,91.6007,91.8490,92.8519
ibm,12/05/06,6886200,93.9739,92.7824,92.8519,93.8150
ibm,12/06/06,5949700,94.2023,93.3483,93.8150,93.4576
ibm,12/07/06,4310800,93.7654,92.8937,93.3384,93.5668
ibm,12/08/06,4140700,93.7257,92.8121,92.9909,93.1994
ibm,12/11/06,3459200,93.6859,92.9015,93.0604,92.9809
ibm,12/12/06,7798300,94.1824,92.6433,92.9412,93.4576
ibm,12/13/06,6441300,94.6590,93.8349,94.1129,94.1030
ibm,12/14/06,4644200,95.0463,93.8746,94.3016,94.6888
ibm,12/15/06,8086500,95.1257,94.3810,94.9371,94.6293
ibm,12/18/06,7984900,95.4832,94.1328,94.2817,94.7683
ibm,12/19/06,4933200,95.7116,94.2420,94.4307,95.3243
ibm,12/20/06,3713200,95.8208,95.0264,95.5329,95.3243
ibm,12/21/06,4406200,95.8208,94.8576,95.1059,95.2350
ibm,12/22/06,3031500,95.3045,94.5697,95.0761,94.5796
ibm,12/26/06,2278700,95.1357,94.2519,94.3314,94.9867
ibm,12/27/06,4571800,96.5457,95.5952,95.6222,96.5159
ibm,12/28/06,4493300,96.7145,96.1882,96.4265,96.2478
ibm,12/29/06,4455900,97.1911,96.1485,96.3173,96.4662
ibm,01/03/07,9199500,97.7075,95.5825,96.4960,96.5854
ibm,01/04/07,10557200,98.0947,96.1981,96.5655,97.6181
ibm,01/05/07,7222300,97.2606,96.2279,96.9131,96.7343
ibm,01/08/07,10340000,98.7997,97.6578,97.8067,98.2039
ibm,01/09/07,11108900,99.6239,98.3727,98.3827,99.3657
ibm,01/10/07,8744800,98.3529,97.2408,97.8067,98.1940
ibm,01/11/07,8000800,99.1969,97.8067,98.3032,97.9557
ibm,01/12/07,6636500,98.9884,97.8067,98.2933,98.6408
ibm,01/16/07,9602200,100.1303,98.6011,98.7004,100.1104
ibm,01/17/07,8201500,100.1899,99.1969,99.9813,99.3160
ibm,01/18/07,14708400,99.2465,98.2139,99.0976,98.7501
ibm,01/19/07,26036100,96.1684,93.8845,94.3314,95.4931
ibm,01/22/07,13540700,96.5457,95.4435,95.7414,96.4265
ibm,01/23/07,10337400,96.6946,95.5229,96.2279,96.3967
ibm,01/24/07,5700000,96.8932,95.9003,96.3967,96.6450
ibm,01/25/07,6231300,97.2308,96.5358,96.5358,96.8237
ibm,01/26/07,5771100,97.1415,96.1584,96.8336,96.7641
ibm,01/29/07,7294800,97.9656,96.7641,97.0124,97.8465
ibm,01/30/07,7178000,98.7501,97.8067,97.8763,98.6706
ibm,01/31/07,6446400,98.7799,97.6578,98.1046,98.4522
ibm,02/01/07,6612400,98.4820,97.2705,98.2734,98.3032
ibm,02/02/07,6657000,99.0281,98.1841,98.4025,98.4720
ibm,02/05/07,8184800,99.7331,98.2039,98.4720,99.6735
ibm,02/06/07,6532800,99.6934,98.8394,99.2962,99.1472
ibm,02/07/07,7698200,99.6537,98.4224,99.0976,98.8394
ibm,02/08/07,6152300,99.0380,97.9557,98.2039,98.9189
ibm,02/09/07,6101100,98.9983,97.1216,98.8196,97.8564
ibm,02/12/07,5331043,98.5018,97.5287,98.1046,97.8862
ibm,02/13/07,5703015,98.0451,97.1117,97.9060,97.5982
ibm,02/14/07,5644733,98.7302,97.5585,97.8067,98.5018
ibm,02/15/07,5568600,98.8196,97.7869,98.3628,98.2238
ibm,02/16/07,4800700,98.5515,97.9358,98.4224,98.2933
ibm,02/20/07,4124200,98.7600,97.8564,97.9656,98.6508
ibm,02/21/07,4302400,98.6706,98.0053,98.2039,98.3926
ibm,02/22/07,5900600,98.7997,97.0819,98.1046,97.8067
ibm,02/23/07,6355900,97.7472,96.7244,97.7075,97.0422
ibm,02/26/07,5922691,97.1713,95.7811,97.1713,96.2279
ibm,02/27/07,12012000,95.3343,92.2263,95.3243,93.2987
ibm,02/28/07,12191600,93.4278,91.8192,93.0505,92.2859
ibm,03/01/07,12865732,92.3951,88.1452,89.6148,91.6206
ibm,03/02/07,9451300,91.7199,90.2007,91.3525,90.2602
ibm,03/05/07,10315713,91.5014,89.4659,89.6148,91.1638
ibm,03/06/07,9184400,93.2292,91.6107,91.7497,93.1398
ibm,03/07/07,10269300,94.1824,92.9611,93.3086,93.2788
ibm,03/08/07,7403900,94.1526,91.8678,93.8349,92.3455
ibm,03/09/07,6333100,93.3384,92.1667,92.8221,92.6235
ibm,03/12/07,5531300,93.5072,92.3157,92.6334,93.4476
ibm,03/13/07,7539000,93.8051,91.9681,93.1994,92.0575
ibm,03/14/07,8714065,93.3682,91.4518,91.9979,93.1001
ibm,03/15/07,5909949,93.3086,92.4447,92.7426,92.7923
ibm,03/16/07,8731750,93.7852,92.3653,93.7852,92.5937
ibm,03/19/07,4568062,93.6562,92.7327,93.2888,93.3285
ibm,03/20/07,4560000,93.8647,92.8916,93.3384,93.8349
ibm,03/21/07,7665695,95.1357,93.1696,93.8349,94.6888
ibm,03/22/07,5993550,94.7683,93.9838,94.4307,94.5200
ibm,03/23/07,4412483,94.5498,93.9838,94.1526,94.3612
ibm,03/26/07,6729345,94.5796,93.6562,94.3314,94.3314
ibm,03/27/07,4695800,94.3612,93.5370,94.0434,94.0633
ibm,03/28/07,8128557,94.3512,93.1398,93.2391,93.5966
ibm,03/29/07,6851600,94.4406,93.2987,93.9938,93.9044
ibm,03/30/07,7638050,94.0831,92.9114,93.5767,93.5966
ibm,04/02/07,5883700,94.8279,93.3980,93.8448,94.5399
ibm,04/03/07,5730800,95.5527,94.6590,94.7782,95.4236
ibm,04/04/07,4277725,95.7712,94.8974,95.1257,95.5329
ibm,04/05/07,3307100,96.0691,95.0761,95.3045,95.8407
ibm,04/09/07,4850581,96.2577,95.4435,95.7513,95.9400
ibm,04/10/07,3596400,96.1187,95.4874,95.7215,95.7811
ibm,04/11/07,5940774,96.0194,94.2817,95.8307,94.4902
ibm,04/12/07,7085294,95.1456,93.8647,94.3612,94.9967
ibm,04/13/07,6027783,95.0761,93.9243,95.0761,94.2619
ibm,04/16/07,6865100,95.6222,94.0533,94.3214,95.5031
ibm,04/17/07,10270033,96.9727,95.3442,95.6222,96.4365
ibm,04/18/07,15871634,95.2350,93.7356,94.1328,94.1328
ibm,04/19/07,9446748,94.2023,93.3384,93.8349,93.6264
ibm,04/20/07,9340296,94.4803,93.2500,94.3512,93.9143
ibm,04/23/07,7247500,95.0562,94.3810,94.4902,94.5399
ibm,04/24/07,21494578,99.1969,96.5457,96.5457,97.7968
ibm,04/25/07,14827375,100.9842,98.0351,98.0451,100.7459
ibm,04/26/07,8614388,100.7856,99.5047,100.2892,100.1899
ibm,04/27/07,6141359,100.4580,99.3558,99.5941,100.4580
ibm,04/30/07,10050599,102.2751,100.2594,100.3984,101.4906
ibm,05/01/07,8670046,102.4439,101.3318,101.3417,102.4439
ibm,05/02/07,6918178,102.4141,101.4112,102.0765,101.5006
ibm,05/03/07,7318750,102.2751,100.6367,101.0339,102.0765
ibm,05/04/07,5465934,102.3049,101.5304,102.0268,102.2354
ibm,05/07/07,5620678,102.4439,101.6793,102.0368,102.4339
ibm,05/08/07,5969600,102.6623,101.4906,101.6992,102.5630
ibm,05/09/07,8408086,104.0128,102.9701,103.1985,103.6454
ibm,05/10/07,8959800,104.3702,102.9801,103.0893,103.9433
ibm,05/11/07,6026050,105.2440,103.9333,103.9532,105.2341
ibm,05/14/07,5732600,105.5022,104.0525,105.0653,104.8270
ibm,05/15/07,6104300,105.0554,103.9631,104.6582,104.0922
ibm,05/16/07,5613508,105.1447,103.7943,104.3603,105.1249
ibm,05/17/07,7720700,105.4823,103.9929,104.8667,104.5688
ibm,05/18/07,9857500,107.2895,104.8568,105.0951,107.2300
ibm,05/21/07,7534302,107.2399,106.1178,106.9122,106.2866
ibm,05/22/07,5314320,106.4952,105.2639,106.1973,105.9490
ibm,05/23/07,4396825,106.2469,104.5092,106.0483,104.8369
